company name,ticker,sector,year,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59,topic_60,topic_61,topic_62,topic_63,topic_64,topic_65,topic_66,topic_67,topic_68,topic_69,topic_70,topic_71,topic_72,topic_73,topic_74,topic_75,topic_76,topic_77,topic_78,topic_79,topic_80,topic_81,topic_82,topic_83,topic_84,topic_85,topic_86,topic_87,topic_88,topic_89,topic_90,topic_91,topic_92,topic_93,topic_94,topic_95,topic_96,topic_97,topic_98,topic_99
Iron Mountain,IRM,Real Estate,2022,0.001763944,0.001421651,0.005932097,0.001301821,0.015869993,0.006001641,0.112410779,0.004134869,0.001471107,0.001499811,0.001279363,0.001355591,0.001214886,0.002743455,0.004265786,0.001296821,0.001337194,0.001723346,0.016749167,0.001292397,0.00169848,0.001439061,0.001574479,0.001270654,0.001453526,0.001656205,0.002812526,0.002154989,0.001445152,0.001348904,0.003196225,0.128632126,0.001505604,0.001523154,0.013463203,0.002108387,0.001255127,0.001514606,0.008174037,0.001350762,0.002648494,0.0025305,0.009097533,0.001525913,0.001439245,0.002395484,0.001223185,0.001346896,0.024542894,0.001254853,0.001280314,0.001468746,0.001535072,0.001158514,0.001909032,0.007326073,0.002338316,0.001292832,0.001241637,0.001126502,0.001829134,0.001204996,0.00125067,0.001727366,0.006523458,0.001578946,0.001259164,0.001645163,0.00129312,0.001359497,0.001354494,0.007461994,0.001602166,0.017286283,0.007813558,0.006669406,0.367666407,0.001467322,0.001501339,0.001290422,0.001424519,0.001147404,0.002406237,0.070857254,0.001357063,0.007928343,0.001326732,0.001419378,0.001248583,0.001228498,0.001345108,0.001375456,0.0012508,0.021950959,0.001435367,0.008416922,0.001378298,0.001451768,0.001364557,0.002576888
Regency Centers,REG,Real Estate,2021,0.000816301,0.00070257,0.000603006,0.026342418,0.000654,0.001283896,0.001860191,0.342594764,0.000851135,0.000795875,0.037080374,0.000860788,0.000737256,0.000763373,0.000699783,0.000609216,0.000831342,0.00202229,0.000761242,0.000971888,0.222369229,0.000672893,0.000862283,0.001361855,0.000625262,0.000705863,0.000624741,0.000774325,0.002979898,0.000775898,0.012376424,0.003012917,0.001065208,0.000602428,0.000714518,0.000761729,0.000710936,0.00230993,0.000609168,0.000827742,0.00060129,0.00065155,0.000530693,0.000713126,0.000598978,0.004459474,0.000557912,0.000595982,0.000658436,0.000781122,0.000672902,0.000690588,0.000555269,0.000588031,0.00069699,0.000626424,0.00064348,0.000709146,0.000899082,0.001359439,0.000602312,0.00063562,0.000685444,0.001195776,0.077693039,0.000699853,0.000722947,0.04058961,0.025080998,0.000657721,0.003442491,0.000607717,0.000627964,0.000635483,0.000862621,0.000831966,0.000610258,0.00051022,0.0006579,0.000953965,0.000663814,0.000755592,0.003632357,0.059033381,0.000863293,0.033611062,0.000630434,0.000803099,0.000605836,0.000555613,0.015967876,0.000613512,0.000689031,0.005805414,0.000671771,0.00610631,0.00082372,0.000820919,0.000753243,0.014114953
Welltower,WELL,Real Estate,2022,0.001527359,0.001283239,0.073703428,0.000986304,0.000893799,0.001730877,0.000967841,0.121080593,0.001755682,0.008612299,0.003340509,0.000863392,0.003123165,0.001259469,0.00111403,0.004746885,0.002302006,0.003107145,0.000882818,0.000934196,0.075031401,0.001255252,0.001357751,0.003317049,0.000946083,0.000923922,0.000987102,0.001434469,0.000966674,0.001082494,0.182612989,0.005829171,0.000979105,0.036252286,0.036526591,0.001292315,0.000888709,0.000857902,0.000979843,0.063955884,0.001738376,0.008612099,0.008231906,0.001144587,0.001201621,0.00113839,0.000810163,0.000837477,0.000922116,0.00114296,0.000801543,0.002236854,0.000876171,0.001072725,0.001162817,0.001424436,0.001162348,0.000885741,0.020937226,0.000846833,0.006592217,0.000991721,0.000939596,0.049415698,0.013454437,0.001096849,0.000954693,0.001506154,0.00626439,0.000878666,0.000987157,0.000896195,0.00102793,0.00081801,0.002267656,0.00140911,0.002000672,0.002579999,0.000817619,0.022877477,0.00122572,0.000809447,0.001178851,0.000790253,0.102755179,0.001006766,0.004405068,0.001165081,0.000863767,0.000948895,0.001084248,0.000878899,0.000841763,0.016155285,0.013488027,0.001516817,0.00092881,0.005348433,0.000938122,0.017015908
Macerich Co.,MAC,Real Estate,2018,0.001100202,0.000824578,0.000734921,0.000746692,0.000818335,0.000773537,0.000685377,0.001804104,0.000920904,0.000949985,0.000767902,0.000657467,0.000728014,0.000766671,0.000709446,0.000672347,0.000844435,0.011044191,0.000813425,0.000714368,0.579947858,0.001008606,0.000892757,0.001057879,0.000716937,0.000955083,0.000888951,0.001078396,0.004199054,0.000934473,0.000909416,0.000946553,0.000739161,0.000772058,0.006921004,0.00071841,0.000820533,0.000851535,0.002763396,0.000855443,0.000684919,0.002420796,0.000625324,0.000866687,0.000944589,0.000868962,0.000752819,0.000718055,0.00576128,0.004484622,0.002045047,0.000747108,0.000703673,0.000695163,0.000799692,0.000743317,0.000723664,0.001001164,0.001865143,0.003649812,0.000953075,0.000687408,0.000775031,0.000773596,0.000808407,0.000777561,0.000754926,0.001012637,0.000756949,0.001288489,0.001284418,0.000727284,0.000786984,0.000763437,0.008796786,0.000844944,0.00071673,0.001058799,0.002162938,0.057036983,0.001013634,0.000891113,0.001024781,0.000662488,0.000898055,0.000828933,0.003586121,0.010033418,0.000819781,0.000699151,0.202665627,0.000744269,0.000924179,0.007489712,0.001278308,0.001228215,0.000775004,0.000835794,0.003823334,0.010854457
NRG Energy,NRG,Utilities,2017,0.0016049,0.000757199,0.000776749,0.00084659,0.000804479,0.000792773,0.006044633,0.000800276,0.010609224,0.02821241,0.000683048,0.000688307,0.000655358,0.000853971,0.00409465,0.000725833,0.000991004,0.001159301,0.000773602,0.011782612,0.00107268,0.000676879,0.000922233,0.00069654,0.000706155,0.000825724,0.000844585,0.000722522,0.00081998,0.000742514,0.000730078,0.033155963,0.000721416,0.000706373,0.000714776,0.000748519,0.000908088,0.000720433,0.000701813,0.001108406,0.000705218,0.000769444,0.000773513,0.001084016,0.000811194,0.000769219,0.000748881,0.000708877,0.000758494,0.000789577,0.001552818,0.000731292,0.000683015,0.004309217,0.001117228,0.000722849,0.000734724,0.000742159,0.000708356,0.001025045,0.000700646,0.000667009,0.001839599,0.017943204,0.000721089,0.000921735,0.00071568,0.065505051,0.000895746,0.000924826,0.000861021,0.000751714,0.000742924,0.000871269,0.000937753,0.001078412,0.000738045,0.000711334,0.052981445,0.000775978,0.013045894,0.002317321,0.236024464,0.002745987,0.00077239,0.000805857,0.00073857,0.00077682,0.002499284,0.00433901,0.000716383,0.000754795,0.000786662,0.003858835,0.000715488,0.004305403,0.000759646,0.061256865,0.000750693,0.368597424
NextEra Energy,NEE,Utilities,2024,0.000794095,0.000897917,0.000772806,0.000713163,0.000828394,0.010382028,0.000893852,0.001081852,0.000764786,0.000924955,0.000891269,0.000960779,0.000752427,0.000858807,0.000882415,0.000681446,0.001106146,0.000818996,0.000920849,0.008779963,0.001011876,0.000917325,0.00088052,0.001192616,0.000741855,0.000853496,0.000935775,0.000837319,0.000798882,0.000898838,0.000796853,0.003033963,0.002855484,0.000795088,0.000970985,0.000865921,0.000849576,0.006219136,0.000755391,0.004484499,0.00080866,0.001131309,0.004504179,0.000812726,0.000767676,0.014807737,0.000701845,0.000713542,0.000797709,0.012867293,0.001055725,0.000813172,0.000754477,0.000670967,0.000956138,0.000850158,0.001171762,0.000873031,0.003619322,0.008383664,0.005386494,0.00074795,0.000855895,0.000919552,0.005474087,0.001055374,0.00105068,0.008457211,0.003432293,0.000852184,0.001022144,0.00071571,0.000834767,0.000811065,0.001179404,0.001479275,0.034758799,0.003430377,0.000735335,0.000773591,0.000840707,0.000678283,0.721596516,0.000674243,0.00268649,0.000697597,0.000927999,0.000953505,0.000713075,0.000683735,0.000914323,0.017136159,0.000744844,0.007935522,0.000772865,0.000763511,0.038966403,0.00077096,0.004122066,0.000985575
Evergy,EVRG,Utilities,2018,0.001628582,0.00085327,0.000869356,0.051838982,0.000814216,0.000862615,0.000890324,0.000928467,0.000934739,0.00093298,0.000916968,0.000840369,0.000844951,0.000966042,0.000976227,0.000827986,0.035346596,0.001072878,0.000811188,0.001020074,0.000868357,0.000823307,0.000950278,0.008943616,0.00096797,0.000761536,0.008254762,0.001288619,0.000881172,0.000814449,0.000876865,0.00081593,0.00086285,0.001134895,0.00160298,0.000823655,0.000818659,0.000824871,0.000802389,0.001040781,0.000826834,0.001686887,0.001470171,0.001046141,0.000842696,0.000877414,0.000765372,0.000942496,0.001460584,0.000863298,0.003586254,0.001013322,0.000833151,0.000753474,0.001189162,0.000959701,0.000820234,0.000959698,0.026288291,0.000932102,0.000935935,0.000736092,0.00106875,0.001040146,0.000886183,0.046110689,0.000801402,0.00153706,0.021761817,0.000821892,0.002196894,0.000861248,0.001324234,0.000871597,0.000893826,0.000880114,0.000776315,0.033500224,0.019923872,0.000896058,0.001360553,0.000813926,0.480769633,0.003145251,0.001167489,0.001126559,0.001053391,0.000830198,0.000782783,0.000853174,0.001425379,0.000870216,0.000810101,0.009585335,0.015606668,0.000998582,0.001005126,0.000843331,0.000826462,0.151849465
Dominion Energy,D,Utilities,2020,0.000818657,0.000886989,0.001802526,0.000714515,0.000781074,0.000937737,0.000626357,0.003712046,0.000687064,0.000759246,0.000770154,0.00075485,0.000755511,0.000868171,0.003468284,0.001159121,0.010017839,0.000687012,0.001209955,0.00067199,0.00111537,0.000644012,0.000868438,0.007505123,0.002153607,0.000688014,0.00065371,0.000754252,0.000826116,0.000790186,0.003897143,0.000667184,0.000797567,0.001888012,0.008139663,0.000707209,0.000646862,0.001323303,0.000857665,0.000881671,0.000746372,0.00084651,0.001910759,0.000727837,0.000682187,0.004461586,0.002587561,0.000675503,0.000668219,0.008771288,0.000672245,0.009751102,0.00082855,0.00134086,0.022269029,0.000715984,0.000782946,0.00077405,0.00098314,0.000750935,0.000620748,0.000667165,0.000815054,0.0008354,0.028851582,0.000744013,0.000907696,0.000834334,0.004393607,0.000614892,0.000691392,0.000724025,0.000857579,0.00064571,0.000694795,0.000955845,0.005742468,0.003413373,0.000796774,0.000731946,0.000735761,0.000746958,0.748379029,0.000577938,0.002144884,0.000791322,0.000676179,0.000647538,0.000610599,0.000616345,0.000664935,0.017068143,0.000689732,0.004286057,0.000719711,0.000698993,0.000893465,0.000686448,0.001047278,0.03393942
DTE Energy,DTE,Utilities,2023,0.001213006,0.000988727,0.002158541,0.039132267,0.000951516,0.004489283,0.004087524,0.006766744,0.000982982,0.001126784,0.000912562,0.000896475,0.001024636,0.001988409,0.001257707,0.000914637,0.001139613,0.001612579,0.006228837,0.021345139,0.003324249,0.00094324,0.00101726,0.000950285,0.000879473,0.000982983,0.001036832,0.000986232,0.001234743,0.000928023,0.000918671,0.001164561,0.001044962,0.000952033,0.00093567,0.001068592,0.000937023,0.001095148,0.001189174,0.006625834,0.000879648,0.000904925,0.001034587,0.001092732,0.001028905,0.001270165,0.000858316,0.000917382,0.00104413,0.001035256,0.001043228,0.018199799,0.000959117,0.000936449,0.020448692,0.001009535,0.001027468,0.001100594,0.001037513,0.001848531,0.001066244,0.001100411,0.00124146,0.019222282,0.001089706,0.010136274,0.00102909,0.001061841,0.001199219,0.00100529,0.001792027,0.001015011,0.001113016,0.004104334,0.035579923,0.001176874,0.001240115,0.000980494,0.000928424,0.001187061,0.001134147,0.001071746,0.66247384,0.001031362,0.00119357,0.015953513,0.007121514,0.000968939,0.000888972,0.000888307,0.005816145,0.003421276,0.000998548,0.018152122,0.000990187,0.001089058,0.001121346,0.001123538,0.000959743,0.001223108
PPL Corporation,PPL,Utilities,2014,0.000911724,0.00064332,0.000674279,0.000881585,0.000720283,0.000653487,0.008181125,0.003949998,0.000725761,0.000851839,0.000713818,0.000642682,0.001247706,0.000775619,0.001384954,0.000709637,0.000811203,0.02395266,0.00066985,0.000809032,0.000913355,0.000747353,0.000794979,0.000950329,0.000795953,0.000650352,0.008638037,0.000783549,0.000635508,0.000771184,0.001732316,0.000627458,0.000633152,0.000690014,0.000652574,0.00071478,0.000714566,0.000737889,0.000754362,0.00141235,0.000747561,0.000772614,0.001691012,0.000755193,0.00072084,0.000722906,0.241559155,0.0006694,0.000716788,0.000812766,0.000878893,0.004983831,0.000721467,0.000623075,0.000839544,0.000719688,0.000629392,0.000753395,0.000685647,0.001601678,0.000648238,0.00574369,0.000988103,0.000966647,0.000687462,0.007860694,0.000885428,0.004546624,0.013588185,0.000738048,0.000765047,0.000704476,0.000801445,0.002197166,0.00086931,0.000698356,0.000685202,0.001890399,0.03355446,0.000650666,0.000963193,0.000691768,0.512248611,0.000857274,0.000673399,0.000759896,0.000985792,0.000864359,0.000631241,0.004379664,0.000678056,0.009438169,0.000613896,0.004558122,0.000704298,0.000768231,0.000799762,0.04264407,0.000662424,0.000742665
Duke Energy,DUK,Utilities,2016,0.000680828,0.000593583,0.000735767,0.000687208,0.000632783,0.000894039,0.007617187,0.000650314,0.000668893,0.00063046,0.005333095,0.000552759,0.000567346,0.000986499,0.000703054,0.000544486,0.000811863,0.000569654,0.001640416,0.000756929,0.000606347,0.000552664,0.000621104,0.000653706,0.000622744,0.000643046,0.000615972,0.00062921,0.000671459,0.000651346,0.000598295,0.000632868,0.000639879,0.000540717,0.000646767,0.000612168,0.0006098,0.000618089,0.000679438,0.000739362,0.000746022,0.003215642,0.001887877,0.000601007,0.000591097,0.004871033,0.000580113,0.000635997,0.00060985,0.001603828,0.000758154,0.002179308,0.000653398,0.000520388,0.000698941,0.0006774,0.000966175,0.000642635,0.000580875,0.000501891,0.000600414,0.000500233,0.004114532,0.002679683,0.000622989,0.00092187,0.000645909,0.000629183,0.000679359,0.000653399,0.000572328,0.000546604,0.000920676,0.000605202,0.003333654,0.000717096,0.006547788,0.001389935,0.098184097,0.006372213,0.000595303,0.000581658,0.784670465,0.001759961,0.000590242,0.000859529,0.000594967,0.00081597,0.000567459,0.000536008,0.000550238,0.000848148,0.000660469,0.000699748,0.00061727,0.000644291,0.000649479,0.000704151,0.000660316,0.008793393
NRG Energy,NRG,Utilities,2015,0.00087975,0.000764218,0.000756253,0.000789282,0.000741719,0.000764531,0.000664313,0.001025754,0.019612528,0.012603626,0.014501109,0.000928868,0.000676362,0.021499099,0.000819153,0.000677448,0.031253986,0.005070428,0.000804819,0.010042474,0.000875457,0.000690248,0.001383161,0.001174236,0.000738502,0.000767489,0.001092746,0.000836007,0.001319344,0.000815211,0.00251907,0.002659966,0.000728023,0.000738396,0.000745372,0.000683558,0.000753319,0.003460061,0.000799989,0.001790856,0.000701802,0.000865647,0.002802468,0.001196434,0.001017897,0.002546104,0.00066767,0.000678534,0.000685853,0.000774071,0.000838885,0.004057207,0.00069974,0.000696935,0.000781486,0.000721011,0.00071904,0.000745351,0.000725176,0.000716867,0.002572947,0.000679232,0.001306734,0.04144379,0.000744498,0.001191782,0.000722621,0.049559085,0.000798004,0.000775862,0.000742365,0.000745243,0.000814714,0.000765825,0.000805127,0.000823865,0.000735782,0.004625041,0.000725036,0.004443841,0.001003743,0.002436703,0.332114,0.000710581,0.014223981,0.000746656,0.000792031,0.000713562,0.000694251,0.000681749,0.000686126,0.000833813,0.000800641,0.001415305,0.000720747,0.00096064,0.000782106,0.000831285,0.001218413,0.350527362
American Electric Power,AEP,Utilities,2016,0.00108825,0.00082055,0.001133294,0.000870747,0.000800643,0.000933288,0.006445111,0.001092353,0.009404069,0.015794788,0.000827802,0.000792452,0.00085993,0.001052997,0.001675046,0.000800672,0.000940162,0.033749021,0.000901323,0.000974717,0.004267458,0.000817271,0.002735314,0.003924484,0.001008251,0.001155454,0.001244636,0.001049773,0.000854169,0.000841644,0.000921131,0.000753777,0.000849492,0.000791532,0.000872133,0.000860787,0.001270077,0.000797883,0.000938259,0.00112641,0.000854837,0.001040306,0.002367604,0.001209465,0.000962157,0.000823921,0.000805736,0.000863952,0.001034425,0.000912539,0.089012352,0.000912251,0.001131301,0.01223406,0.001007903,0.000950609,0.000946419,0.001188715,0.001075773,0.022248156,0.000849808,0.00092836,0.000910482,0.001181269,0.00101943,0.0008868,0.001280901,0.002612249,0.000824169,0.00100842,0.000986126,0.001037135,0.001083133,0.000983905,0.020523257,0.001047835,0.000757948,0.006380888,0.000787447,0.000816977,0.022569901,0.000744648,0.613353298,0.000746033,0.013064379,0.001332018,0.000847958,0.002247035,0.008838083,0.003501188,0.000846537,0.00085859,0.000802593,0.012320319,0.001604368,0.000833556,0.000930633,0.006554169,0.009702025,0.0027765
Edison International,EIX,Utilities,2024,0.0008417,0.001324014,0.001400324,0.000844638,0.000841934,0.000850696,0.000747693,0.011085453,0.000861376,0.000952136,0.027137719,0.001358453,0.000751269,0.000810889,0.160265955,0.000716579,0.000884514,0.025144425,0.001219523,0.000853003,0.001204413,0.000850506,0.001078717,0.00111748,0.00071812,0.000768139,0.000884515,0.00103173,0.000814119,0.000878743,0.000847728,0.000759046,0.000955503,0.000793423,0.007308598,0.000855713,0.000752841,0.002978527,0.006360357,0.005361656,0.000730185,0.000865048,0.001902613,0.000830462,0.00137555,0.008967772,0.000699226,0.000850598,0.000792531,0.000793423,0.000729626,0.00109718,0.000946858,0.000711764,0.000993374,0.000882407,0.001510651,0.00080712,0.000890417,0.005075301,0.000887051,0.000700666,0.000867967,0.042941776,0.016308241,0.000923252,0.000741032,0.041675715,0.000838532,0.000755618,0.000780355,0.000794911,0.000996857,0.000784034,0.006728052,0.011611777,0.000774414,0.000741531,0.000735296,0.000806904,0.0008748,0.001595345,0.496044876,0.000724339,0.000885617,0.000804641,0.000755703,0.001255627,0.000734249,0.000732597,0.000853431,0.000891187,0.000971837,0.011796916,0.000940414,0.00107875,0.006215249,0.000736025,0.020439807,0.013610334
Dominion Energy,D,Utilities,2022,0.001351553,0.001437695,0.007559205,0.001057944,0.0012269,0.001598965,0.001012991,0.001272089,0.002016725,0.001092128,0.001148481,0.001084343,0.001043246,0.00129177,0.0055438,0.000953752,0.001215868,0.003292403,0.001252192,0.001089842,0.001106359,0.001002916,0.004684123,0.007231514,0.000974205,0.001054172,0.001434672,0.001600461,0.001268454,0.001260111,0.010271502,0.000963654,0.001263581,0.000906206,0.001355256,0.001015051,0.001063442,0.001328275,0.001046738,0.004668644,0.00092375,0.00105405,0.001375986,0.01174217,0.001086833,0.001110574,0.000883704,0.003970409,0.001004703,0.004884581,0.001002165,0.001196807,0.001140208,0.001040106,0.009378065,0.001231989,0.001093496,0.001148198,0.001130778,0.000910336,0.000970451,0.000898361,0.001118743,0.001790025,0.011129045,0.001319983,0.0011556,0.027785968,0.001902588,0.001002135,0.001003487,0.001072778,0.001461904,0.00110545,0.0162888,0.002044807,0.03328499,0.010508856,0.000967565,0.000962983,0.001138657,0.000893478,0.681006057,0.003123387,0.001382838,0.001461954,0.001008141,0.005913385,0.000958051,0.001045373,0.000964683,0.001526668,0.00099691,0.024201559,0.001081438,0.001067253,0.00152653,0.002022359,0.001264651,0.019291978
Entergy,ETR,Utilities,2018,0.016063225,0.00105369,0.001442175,0.033154227,0.00111265,0.002018273,0.001067489,0.001078537,0.001197352,0.016790501,0.000983832,0.000907169,0.001011726,0.000980984,0.009118667,0.000945544,0.00142682,0.001578841,0.001196694,0.001066799,0.000982572,0.000978167,0.001280402,0.006994833,0.001044523,0.001082611,0.013717222,0.001096199,0.001040327,0.001013323,0.000951338,0.007578882,0.004623076,0.000916234,0.001280641,0.001071585,0.001187235,0.00098076,0.001001178,0.001542652,0.001784298,0.001784777,0.000966137,0.001360899,0.001704879,0.00135753,0.000935681,0.001021405,0.00103748,0.001049217,0.001003033,0.0012406,0.00125262,0.001217586,0.007117669,0.001301564,0.026175302,0.00117172,0.001076884,0.008792764,0.006192962,0.000931234,0.001067085,0.064248457,0.001153568,0.008200572,0.001033579,0.001359172,0.001069459,0.001061087,0.000983375,0.026968504,0.001495034,0.001041971,0.007724312,0.000989613,0.000973109,0.007382962,0.000926756,0.001029362,0.001184179,0.000908995,0.600319614,0.000875081,0.001381414,0.000977291,0.00292034,0.001101365,0.004293681,0.001129502,0.00094082,0.008579838,0.000863243,0.005987782,0.001172044,0.001192628,0.001132633,0.001112345,0.018232531,0.0019515
